age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24,4,228257,9,13,4,7,3,4,0,0,0,50,38,0
19,4,71986,1,7,4,5,3,4,1,0,0,20,38,0
40,6,310982,15,10,2,2,0,4,1,0,0,40,38,1
20,4,132314,8,11,2,2,0,4,1,0,0,48,38,1
41,4,225253,14,15,2,9,0,4,1,0,0,60,38,1
53,4,122597,11,9,2,10,0,2,1,0,0,65,18,0
61,4,159678,8,11,2,7,0,4,1,0,0,40,38,1
23,4,170256,11,9,4,9,3,2,1,0,0,40,38,0
30,4,125634,11,9,2,6,0,4,1,0,0,40,38,1
38,4,125035,15,10,2,2,0,4,1,0,0,50,38,0
62,2,175973,12,14,0,9,1,4,1,14192,0,50,38,0
43,2,32660,9,13,2,9,0,4,1,0,0,50,38,0
49,2,184446,0,6,2,7,0,4,1,0,0,40,38,1
57,4,360625,11,9,0,1,1,4,0,0,0,20,38,0
28,4,160458,7,12,4,9,3,4,0,0,0,40,38,0
45,4,185884,14,15,2,9,0,4,1,0,0,40,1,1
40,6,284997,15,10,0,4,1,4,1,0,0,62,38,0
34,4,171400,11,9,2,13,0,4,1,0,0,40,38,0
44,4,203109,10,16,2,9,0,4,1,0,0,40,38,1
46,6,54596,7,12,2,10,0,0,1,0,1901,50,38,1
26,2,337967,15,10,4,1,1,4,1,0,0,30,38,0
22,4,545056,15,10,4,9,3,4,0,0,0,15,38,0
28,4,150568,12,14,4,9,4,4,1,0,0,45,38,0
29,4,404450,7,12,4,1,3,4,0,0,0,40,38,0
18,2,200978,3,2,4,9,3,4,1,0,0,20,38,0
27,0,52299,8,11,4,0,2,4,1,0,0,20,38,0
28,4,116397,15,10,4,11,1,4,0,0,0,40,38,0
22,4,364795,9,13,4,6,4,4,0,0,0,40,38,0
38,4,398919,11,9,0,7,1,2,0,0,0,30,38,0
32,4,183346,12,14,2,11,0,2,1,0,0,60,38,1
34,4,341267,9,13,4,6,1,4,1,0,0,55,38,0
39,4,256060,7,12,0,6,1,4,1,0,0,20,38,0
40,4,281117,12,14,4,3,1,1,1,0,0,40,38,1
37,4,53047,14,15,0,11,4,4,1,27548,0,40,38,1
33,4,206297,7,12,2,11,0,4,1,0,0,60,38,0
36,6,242342,15,10,4,2,1,4,1,0,0,60,38,0
46,6,367875,14,15,4,9,1,4,1,0,0,40,38,1
24,4,75631,14,15,4,9,1,1,1,0,0,50,19,1
18,4,176898,11,9,4,11,1,4,0,0,0,40,38,0
45,4,192588,9,13,4,9,4,4,0,0,0,40,38,0
43,4,150148,11,9,3,3,1,4,0,0,0,40,38,0
17,4,274563,11,9,4,7,2,2,0,0,0,40,38,0
25,4,187819,9,13,4,1,2,4,1,0,0,40,38,0
22,4,218618,9,13,2,1,5,4,0,0,0,40,38,0
18,4,206891,8,11,4,11,3,4,0,0,0,20,38,0
43,4,265477,7,12,6,2,1,4,0,0,0,40,38,0
28,4,145619,11,9,4,1,3,4,1,0,0,40,38,0
40,5,195650,11,9,2,2,0,4,1,0,0,70,38,1
26,4,173997,11,9,4,5,3,4,1,0,0,45,38,0
76,4,115219,11,9,2,7,0,1,1,0,0,40,29,0
23,4,124876,11,9,4,11,1,2,0,0,0,40,38,0
48,4,432317,9,13,4,7,1,4,1,0,0,35,38,0
38,4,194904,11,9,0,6,4,4,0,0,0,40,38,0
18,4,388075,15,10,4,6,3,4,1,0,0,50,38,0
36,4,34527,7,12,0,2,4,4,0,0,0,40,38,0
33,4,148620,11,9,1,1,0,4,1,0,0,40,38,0
48,4,240231,12,14,0,3,1,4,1,0,0,50,38,1
58,6,37937,4,3,2,4,0,2,1,0,0,70,38,0
28,4,258478,9,13,4,9,4,4,0,0,0,60,38,0
37,4,130951,11,9,4,2,1,4,1,4679,0,40,38,0
35,4,128821,11,9,0,5,4,4,0,0,0,40,38,0
43,4,198701,7,12,0,1,4,4,1,0,0,40,38,0
67,4,71833,11,9,2,11,0,4,1,0,1885,40,38,0
77,4,252886,8,11,0,1,1,4,0,0,0,50,38,0
27,4,214250,15,10,4,5,3,4,1,0,0,40,38,0
41,4,241763,11,9,4,3,3,2,1,0,0,40,38,0
62,4,246871,11,9,4,13,1,4,1,0,0,40,38,0
48,4,206323,8,11,5,2,4,4,0,0,0,45,38,0
55,4,229133,15,10,2,13,0,4,1,0,0,50,38,0
45,6,206026,9,13,2,5,0,4,1,0,0,45,0,1
29,4,298186,3,2,4,11,1,4,1,0,0,40,38,0
32,4,215977,9,13,2,9,0,4,1,0,0,45,38,1
48,4,176667,15,10,0,1,1,4,0,0,0,40,38,0
17,4,128331,1,7,2,7,3,4,0,0,0,10,38,0
24,5,253595,11,9,2,10,0,4,1,0,0,38,38,0
42,4,102476,11,9,5,6,4,4,0,0,0,40,38,0
40,5,170807,15,10,5,2,3,0,1,0,0,40,38,0
60,4,68499,11,9,0,9,1,4,0,0,0,40,38,0
47,4,175490,11,9,2,7,0,4,1,0,0,55,38,0
26,4,151079,11,9,5,2,4,4,1,0,0,50,38,0
27,4,170288,15,10,4,1,3,4,0,0,0,20,38,0
33,4,327409,15,10,2,2,0,4,1,0,0,40,38,0
19,0,190557,11,9,4,0,3,4,0,0,0,5,38,0
41,2,74352,15,10,0,7,4,4,0,0,0,50,38,0
20,4,107145,15,10,4,1,3,4,0,0,0,48,38,0
61,6,59991,11,9,4,0,1,4,0,0,0,40,38,0
38,4,200562,14,15,2,9,0,3,1,99999,0,50,14,1
34,4,354516,8,11,0,2,1,4,1,0,0,40,38,0
35,4,170054,15,10,2,2,0,4,1,0,0,40,38,0
37,4,195474,11,9,2,7,0,4,1,0,0,40,38,0
43,4,150893,9,13,0,3,1,4,0,0,0,40,38,0
87,0,67737,6,5,4,0,1,4,1,4658,0,50,38,0
31,4,32733,9,13,4,9,1,4,1,0,0,45,38,0
39,4,233770,15,10,0,2,1,4,1,0,0,43,38,0
50,0,612100,5,4,0,0,3,4,0,0,0,2,38,0
43,4,112279,12,14,0,9,4,4,1,0,2030,60,38,0
19,4,33986,15,10,4,2,3,4,1,0,0,20,38,0
29,4,162101,1,9,2,5,0,4,1,0,0,50,38,0
40,1,415503,11,9,2,6,0,4,1,0,1977,40,38,0
72,4,38354,11,9,0,7,3,4,1,0,0,40,38,0
60,4,109582,11,9,0,2,1,2,1,0,1768,40,38,0
33,4,26257,15,10,4,7,3,4,1,0,0,40,38,0
24,4,190155,15,10,3,5,3,2,0,0,0,45,38,0
49,6,240165,11,9,0,2,4,4,0,0,0,45,38,0
61,0,280462,9,13,2,0,5,4,0,0,0,40,38,1
37,5,107373,15,10,0,4,1,4,0,0,0,35,38,0
25,4,268158,5,4,2,3,0,4,1,0,0,40,38,0
41,0,29710,15,10,4,0,1,4,1,0,0,30,38,0
43,6,157106,15,10,0,11,1,4,1,0,0,32,38,0
27,4,159720,15,10,4,12,3,4,1,0,0,40,38,0
43,2,109441,10,16,5,9,4,4,0,0,0,45,38,1
71,7,74015,15,10,4,4,3,4,0,0,0,20,38,0
27,4,206381,10,16,4,9,3,4,0,0,0,40,38,0
25,4,189401,11,9,4,3,3,4,0,0,0,40,38,0
50,4,93946,4,3,0,13,1,4,1,0,0,48,38,0
33,6,92195,7,12,4,1,1,4,0,0,0,40,38,0
25,4,146193,11,9,4,11,1,4,1,0,0,40,38,0
43,4,235310,4,3,2,7,0,4,1,0,0,40,38,0
23,6,161343,7,12,4,3,3,4,1,0,0,42,38,0
34,1,180252,15,10,2,6,0,4,1,0,0,40,38,1
69,2,22195,13,12,6,9,1,4,0,0,0,40,38,0
29,4,116051,7,12,2,9,0,4,1,0,0,40,38,1
33,4,165967,9,13,2,9,5,3,0,0,0,40,38,1
43,4,338339,11,9,4,1,2,4,0,0,0,40,38,0
63,4,97689,9,13,2,1,0,4,1,0,0,40,38,1
53,5,32520,15,10,2,4,0,4,1,0,0,90,38,1
42,4,162146,2,8,2,13,0,4,1,0,0,60,0,1
38,4,167150,11,9,2,7,0,4,1,6780,0,40,38,0
29,4,389556,9,13,2,3,0,4,1,0,0,50,38,1
42,2,167613,5,4,5,0,4,2,0,0,0,40,38,0
31,4,183521,9,13,2,13,0,4,1,7954,0,60,38,1
59,4,74934,11,9,2,3,0,4,1,0,0,40,38,1
25,4,462850,0,6,5,5,3,4,1,0,0,20,6,0
56,4,155694,11,9,2,11,0,4,1,0,0,40,38,0
42,4,226697,7,12,2,1,0,4,1,0,1895,40,38,1
18,6,125679,13,7,4,7,3,4,1,0,0,15,38,0
21,4,203903,9,13,2,11,0,4,1,0,0,55,38,1
68,4,151784,11,9,4,3,1,4,0,0,0,45,38,0
46,4,318623,15,10,4,11,1,4,1,0,0,35,38,0
41,6,84176,11,9,2,3,0,4,1,0,0,40,38,1
26,0,175373,9,13,2,0,5,4,0,0,0,38,38,0
37,4,244025,11,9,4,5,1,2,0,3350,0,35,38,0
38,4,161630,15,10,2,13,0,4,1,0,0,30,38,0
40,5,241033,11,9,4,2,1,4,1,0,0,34,38,1
31,4,153744,11,9,5,1,1,4,1,0,0,38,5,0
52,4,118947,15,10,4,9,1,4,0,0,0,25,38,0
49,4,124023,11,9,0,2,1,4,1,0,0,45,38,0
68,6,268060,8,11,2,2,0,4,1,0,0,25,38,0
63,4,60737,9,13,0,7,1,4,0,0,0,36,38,0
51,6,36761,5,4,2,6,0,4,1,0,0,40,38,0
29,4,149076,15,10,4,12,1,1,1,0,0,40,38,0
43,4,44183,9,13,2,3,0,4,1,8074,0,45,38,1
22,4,62699,9,13,4,9,1,4,1,0,0,35,38,0
43,6,277054,0,6,2,4,0,4,1,0,0,90,38,0
41,4,140116,15,10,0,13,1,4,1,0,0,40,38,0
34,4,69316,11,9,0,3,4,4,0,0,0,78,38,0
48,4,331694,11,9,2,11,0,4,1,0,0,40,38,0
26,4,199698,9,13,4,9,1,4,0,0,0,45,38,0
53,4,96800,15,10,0,6,1,4,0,0,0,40,38,0
37,4,233803,2,8,2,7,0,4,1,0,0,50,38,1
28,4,224563,11,9,4,2,2,4,1,0,0,30,38,0
21,4,422237,15,10,4,5,3,4,1,0,0,15,38,0
44,4,198861,11,9,0,13,4,2,1,0,0,40,38,0
26,2,136262,7,12,4,2,1,4,1,0,0,45,38,0
39,1,102279,9,13,2,10,0,4,1,0,0,40,38,0
37,4,186303,9,13,0,1,3,1,0,0,0,48,38,0
29,4,85815,9,13,4,11,1,4,0,0,0,45,38,0
26,4,187251,14,15,4,9,1,4,0,0,0,38,38,0
60,4,134233,2,8,2,5,0,4,1,21817,0,40,38,1
42,4,232222,15,10,3,7,2,4,0,0,0,40,38,0
40,4,182465,8,11,2,7,0,4,1,0,0,45,38,0
52,4,202434,8,11,2,13,0,4,1,0,0,40,38,1
31,4,336447,7,12,2,11,5,4,0,0,0,20,29,0
25,4,155535,15,13,5,12,1,4,0,0,0,35,38,0
21,6,121301,12,14,4,9,1,4,1,0,0,40,38,1
56,4,46937,11,9,2,7,0,4,1,0,0,50,38,1
35,7,412408,1,7,2,2,0,4,1,0,0,50,38,0
28,6,210808,15,10,2,11,5,4,0,0,0,45,38,0
17,4,182623,0,6,4,5,3,4,1,0,0,10,38,0
18,4,194442,11,9,4,11,2,4,0,0,0,40,38,0
32,4,39783,15,10,2,5,0,4,1,0,0,40,25,0
18,4,119262,11,9,4,5,3,2,1,0,0,40,38,0
46,4,117238,15,10,6,1,3,4,0,0,0,46,38,0
40,4,141076,1,7,2,5,0,4,1,0,0,44,21,0
47,4,348886,15,10,2,2,0,4,1,0,0,40,38,1
44,6,239297,15,10,2,11,0,4,1,0,1978,14,38,0
19,4,246570,0,6,4,7,3,4,0,0,0,15,38,0
39,4,51799,11,9,2,6,0,2,1,0,0,50,38,0
43,4,122183,11,9,6,3,4,2,0,0,0,40,38,0
33,4,115692,15,10,2,11,0,4,1,0,0,50,38,0
43,4,125868,9,13,2,9,0,4,1,0,0,55,38,1
42,4,88777,11,9,4,6,4,4,1,0,0,44,38,0
58,5,269972,11,9,2,3,0,4,1,8416,0,55,38,1
28,4,20418,0,6,4,5,3,4,1,0,0,42,38,0
18,4,354534,11,9,4,11,2,4,0,0,0,40,38,0
54,2,134960,9,13,2,3,0,4,1,0,0,45,38,1
48,4,30143,11,9,0,7,3,4,1,0,0,40,38,0
60,6,69529,12,14,2,9,0,4,1,0,0,55,11,1
18,4,31626,11,9,4,13,2,4,1,0,0,30,38,0
43,4,94875,14,15,5,11,4,4,0,0,0,25,38,0
32,4,52234,11,9,2,13,0,4,1,0,0,48,38,1
25,0,147263,11,9,4,0,1,4,0,0,0,37,38,0
41,0,261075,13,1,2,0,0,4,1,0,0,40,38,0
42,6,102438,7,12,0,11,1,4,1,0,1598,45,38,0
45,4,173927,11,9,2,5,0,4,1,0,0,20,38,0
45,4,406653,12,14,4,9,1,4,1,0,0,38,38,0
59,4,129308,8,11,2,1,0,4,1,0,0,40,38,1
30,5,45128,1,7,2,4,0,4,1,0,0,80,38,0
87,2,177179,14,15,4,9,1,4,0,0,0,40,38,0
18,4,98642,11,9,4,11,3,4,1,0,0,10,38,0
34,4,39517,5,4,4,2,3,4,1,0,0,20,38,0
57,4,128319,15,10,4,3,1,4,0,0,0,45,6,0
65,2,370190,12,14,2,9,0,4,1,20242,0,45,38,1
28,4,137379,15,10,2,2,0,4,1,0,0,55,38,0
35,6,462642,11,9,6,4,1,4,1,0,0,65,0,0
28,0,108191,13,9,2,0,0,4,1,0,0,2,38,0
30,4,67174,11,9,0,6,3,4,0,0,2019,26,38,0
34,6,176032,15,10,4,2,1,4,1,0,0,36,38,0
43,4,270321,15,10,5,7,4,2,0,0,0,38,38,0
23,6,235413,11,9,4,11,1,4,0,0,0,40,38,0
44,4,351950,11,9,2,2,5,4,0,0,0,40,38,0
60,0,24154,14,15,2,0,4,4,0,0,0,20,38,0
23,4,133996,9,13,2,3,0,1,1,0,0,40,23,0
42,4,280594,11,9,2,7,0,4,1,0,0,40,38,0
40,4,304613,8,11,2,11,5,4,0,0,0,30,38,0
43,4,182590,12,14,2,3,0,4,1,0,0,40,38,0
40,5,98369,11,9,2,2,0,4,1,0,0,40,38,1
61,0,108308,1,7,2,0,0,4,1,0,0,40,38,0
37,2,36360,11,9,4,1,2,4,0,0,0,30,38,0
33,4,237787,15,10,2,7,5,4,0,0,0,40,38,0
39,0,180093,5,4,4,0,1,4,0,0,0,2,38,0
56,4,203923,11,9,2,4,0,4,1,0,0,40,38,0
22,4,95006,9,13,2,9,2,4,0,0,0,40,38,0
42,4,92388,11,9,4,11,1,4,0,0,0,40,38,0
25,4,31510,8,11,0,2,1,4,0,0,0,45,38,0
40,2,281655,11,9,2,7,0,4,1,0,0,35,38,0
24,4,124248,15,10,5,1,3,4,0,0,0,42,38,0
64,4,350552,11,9,0,4,1,4,1,0,0,16,38,0
17,0,260187,15,10,4,0,3,4,1,2175,0,28,38,0
32,7,295736,9,13,4,9,1,1,0,0,1594,40,38,0
31,2,191791,11,9,0,5,4,4,0,0,0,50,38,0
30,4,222404,15,10,5,7,4,4,0,0,0,39,38,0
34,6,324643,11,9,0,6,1,4,1,0,0,70,38,0
40,7,428299,9,13,2,9,0,4,1,7413,0,48,38,1
37,6,41298,11,9,2,3,0,4,1,0,0,40,38,1
29,4,185605,11,9,4,6,3,4,1,0,0,40,38,0
72,5,89621,13,7,2,13,0,4,1,0,0,20,38,0
24,4,193040,0,6,4,0,4,4,0,0,0,10,38,0
44,7,153223,9,13,2,10,0,4,1,7640,0,62,38,1
52,4,123903,11,9,4,1,3,4,0,0,0,40,38,0
43,7,61949,11,9,2,2,0,4,1,24926,0,75,38,1
42,2,273122,15,10,2,9,0,4,1,7644,0,40,38,1
60,4,115353,5,4,4,7,1,3,1,0,0,40,38,0
31,4,190348,11,9,2,2,0,4,1,0,0,50,38,0
33,4,159822,7,12,2,1,1,4,0,0,0,20,38,0
33,4,99669,14,15,2,1,0,4,1,0,0,40,38,0
22,0,180647,5,4,2,0,5,4,0,0,0,40,38,1
43,4,124858,15,10,2,11,0,4,1,0,0,40,29,0
24,4,335870,9,13,4,9,1,2,1,0,0,55,38,0
20,4,228010,15,10,4,11,3,4,0,0,0,76,38,0
35,6,179919,11,9,2,12,0,4,1,0,1943,40,38,1
23,0,120773,11,9,5,0,1,1,0,0,0,42,1,0
57,4,593832,11,9,0,8,4,0,0,0,0,76,38,0
47,2,287459,0,6,0,1,1,4,0,4664,0,43,38,0
42,1,164451,11,9,2,2,0,4,1,0,0,50,38,0
40,0,258356,8,11,2,0,0,4,1,0,0,30,38,1
51,4,222499,3,2,1,11,0,4,1,0,0,40,38,0
35,7,183573,11,9,2,1,2,1,0,0,1695,45,38,0
29,4,141322,11,9,4,6,1,4,1,0,0,40,38,0
53,4,71652,2,8,0,7,1,4,1,0,0,40,38,0
48,2,356171,7,12,2,1,0,4,1,0,0,40,38,0
65,4,20351,9,13,2,3,0,4,1,8469,0,45,38,1
67,4,32238,1,7,2,6,0,4,1,0,0,48,38,0
41,4,229231,7,12,4,7,1,2,1,0,0,40,39,0
33,7,218301,10,16,2,9,0,4,1,0,0,50,38,1
57,7,131076,11,9,2,2,0,4,1,0,2012,40,38,1
19,6,265549,5,4,4,0,3,4,0,0,0,14,38,0
61,4,177089,2,8,2,3,0,4,1,0,0,78,38,1
23,4,127604,11,9,4,3,3,4,1,0,0,40,38,0
25,4,385792,15,10,4,13,1,4,1,0,0,40,38,0
51,4,235041,11,9,4,13,2,4,1,0,0,45,38,0
40,4,157032,8,11,2,12,5,4,0,0,0,40,38,0
29,4,256504,15,10,2,1,5,4,0,0,0,40,25,1
72,4,201509,8,11,2,11,0,4,1,0,0,55,38,0
64,2,217452,15,10,2,1,0,4,1,0,0,45,38,0
44,7,95529,11,9,2,4,0,4,1,0,0,40,38,0
46,4,126925,11,9,2,7,5,4,0,0,0,80,38,0
73,7,147722,9,13,2,3,2,4,1,0,0,30,38,1
48,6,98844,1,7,0,2,4,4,1,5734,0,30,38,0
45,2,302814,1,7,2,7,0,4,1,0,0,40,38,0
35,4,222801,12,14,4,1,1,4,1,0,0,45,38,1
30,2,185309,0,6,2,7,0,4,1,0,0,40,38,0
17,0,217628,15,10,4,0,3,4,0,0,0,10,38,0
25,4,135966,11,9,4,11,1,4,1,0,0,50,38,0
38,4,142411,15,10,2,6,5,4,0,0,0,40,38,1
60,4,241803,12,14,2,3,0,4,1,0,0,40,38,1
27,4,59653,11,9,4,7,3,4,0,0,0,15,38,0
26,4,134448,11,9,2,4,0,4,1,0,0,40,38,0
19,4,147754,15,10,4,7,3,4,1,0,0,45,38,0
54,4,409486,9,13,4,1,4,1,1,0,0,40,38,0
22,5,69014,7,12,4,3,1,4,0,0,0,60,38,0
20,4,177657,6,5,2,2,0,4,1,0,0,69,38,0
52,4,472718,15,10,2,12,0,4,1,0,0,45,38,1
50,1,108031,15,10,0,9,4,4,0,0,0,35,38,0
27,4,66725,9,13,2,9,0,4,1,0,0,45,38,1
21,4,267035,1,7,2,2,0,4,1,0,0,60,38,0
53,4,191677,9,13,2,10,0,4,1,0,0,65,38,1
49,4,187147,11,9,0,9,4,4,0,0,0,40,21,0
71,4,105144,14,15,5,9,4,2,0,0,0,30,38,0
40,4,212136,7,12,4,3,4,1,0,0,0,60,38,1
21,4,344953,9,13,0,4,1,4,0,0,0,40,38,0
53,4,188814,10,16,2,9,0,4,1,0,1914,45,38,1
41,4,139288,14,14,4,3,4,4,0,0,0,40,38,1
66,4,123074,11,9,6,8,1,4,1,0,0,12,38,0
44,2,103765,9,13,4,9,3,4,0,0,0,30,38,0
30,7,279908,11,9,2,1,0,4,1,0,0,75,38,0
35,7,272280,9,13,2,3,5,4,0,0,0,45,38,0
43,4,236044,10,16,1,9,1,2,0,0,0,60,38,0
41,4,23593,15,10,0,11,4,4,0,0,0,20,38,0
24,4,232635,11,9,5,11,3,4,1,0,0,40,25,0
44,6,160050,9,13,2,3,0,4,1,0,0,50,38,1
37,4,35683,11,9,2,13,0,4,1,0,0,78,38,0
31,4,354466,11,9,2,6,0,4,1,0,0,40,38,0
28,4,234035,15,10,0,7,4,4,0,0,0,40,38,0
49,7,277011,13,1,0,6,1,4,1,0,0,40,38,0
29,4,263095,15,10,4,11,2,4,1,0,0,55,38,0
28,4,68156,11,9,4,2,2,4,1,0,0,40,6,0
47,4,187379,9,13,2,11,0,4,1,0,0,40,0,1
50,0,106427,11,9,2,0,0,4,1,0,0,22,38,0
44,4,145762,9,13,2,3,0,4,1,0,0,40,38,1
58,4,289526,9,13,2,11,0,4,1,0,0,50,38,0
42,5,336287,11,9,2,2,0,4,1,0,0,40,38,1
30,4,168325,2,8,2,2,0,3,1,0,0,30,6,0
88,4,188117,0,6,4,7,1,4,1,0,0,40,38,0
34,2,109306,9,13,2,9,0,4,1,0,0,40,38,0
57,4,66985,15,10,6,9,4,4,0,0,0,40,38,0
37,4,188297,15,10,2,2,0,4,1,0,0,45,38,0
38,6,371763,11,9,0,2,4,4,1,0,0,75,38,1
32,4,221194,7,12,0,13,1,4,0,0,0,35,38,0
54,1,174094,9,13,2,9,0,4,1,8341,0,40,38,1
34,4,134340,9,13,5,7,1,4,0,0,0,45,38,0
42,7,98518,11,9,4,9,1,4,1,0,0,40,38,1
60,7,157658,9,13,2,12,0,4,1,0,0,40,38,1
53,4,105422,11,9,0,7,4,2,0,696,0,20,38,0
54,5,83242,11,9,2,2,0,4,1,0,2149,45,38,1
19,4,176499,2,8,4,7,1,4,0,0,0,20,38,0
54,2,100272,12,14,2,3,0,4,1,0,0,55,38,1
31,2,126537,9,13,4,9,4,4,1,0,0,45,38,0
48,4,319940,11,9,5,6,1,4,1,2187,0,40,38,0
36,4,81045,11,9,2,1,0,4,1,0,0,40,38,1
42,6,159175,15,10,4,3,1,4,1,0,0,52,38,0
26,4,201773,11,9,4,2,2,2,1,0,0,40,38,0
82,0,140196,5,4,2,0,3,4,1,0,0,20,38,0
27,4,187438,11,9,2,7,0,4,1,0,0,90,38,0
18,4,234664,8,11,2,5,0,4,1,0,0,40,38,0
17,4,348082,1,7,4,7,3,4,0,0,0,40,38,0
36,2,131250,11,9,2,10,0,4,1,0,0,40,38,1
48,4,304483,12,14,2,3,0,4,1,0,0,40,6,0
18,0,78369,15,10,4,0,3,4,0,0,0,20,0,0
22,4,167179,11,9,0,2,2,4,0,0,0,45,25,0
19,4,210609,1,7,4,5,3,4,1,0,0,15,38,0
84,4,269435,11,9,2,11,0,4,1,0,0,45,38,0
61,5,168961,11,9,2,4,0,4,1,0,0,40,38,1
53,1,276731,4,3,0,1,4,4,0,0,0,38,24,0
42,4,389738,15,10,4,1,1,4,1,0,0,30,19,0
50,0,37305,9,13,2,0,0,4,1,0,0,80,38,0
24,4,389080,2,8,4,11,2,4,1,0,0,40,5,0
63,4,345745,0,6,2,6,0,4,1,0,0,40,38,0
38,4,327288,15,10,2,2,0,4,1,0,0,50,38,0
38,4,152638,15,10,4,1,1,4,1,0,0,40,25,0
45,4,131182,11,9,2,2,0,4,1,0,0,60,38,1
46,6,245557,0,6,2,11,0,4,1,7912,0,40,38,1
35,6,196375,6,5,0,3,1,4,1,0,0,98,38,0
33,7,50420,9,13,4,3,1,4,1,0,1590,50,38,0
64,7,174108,9,13,4,12,1,4,1,0,0,40,38,0
26,5,115174,15,10,2,3,0,4,1,0,0,40,0,0
66,4,340996,6,5,6,5,1,4,0,0,0,20,38,0
43,4,166812,11,9,4,7,3,1,0,0,0,37,3,0
20,4,172720,15,10,4,8,3,4,0,0,0,40,38,0
52,5,201741,12,14,2,3,0,4,1,0,0,55,38,1
28,4,192726,11,9,2,1,0,2,1,0,0,40,38,1
55,5,117923,14,15,2,9,0,4,1,99999,0,55,38,1
25,4,152241,9,13,4,1,3,4,0,0,0,20,38,0
19,0,177792,11,9,4,0,3,4,1,0,0,35,38,0
29,0,263735,11,9,2,0,2,4,1,0,0,50,38,0
36,5,358545,9,13,4,11,1,4,0,0,0,40,38,0
34,4,483667,11,9,2,11,0,4,1,0,0,40,0,0
34,4,348565,11,9,4,7,1,3,1,0,0,40,38,0
39,7,195096,11,9,2,6,0,4,1,0,0,40,38,0
32,4,158375,4,3,2,2,0,4,1,0,0,48,25,0
58,4,187684,15,10,0,6,1,4,1,0,0,40,38,0
55,4,60583,8,11,2,3,0,4,1,5067,0,44,38,1
20,4,282489,11,9,4,12,1,4,1,0,0,40,38,0
46,7,56100,11,9,2,1,0,2,1,0,1887,40,38,1
23,4,103572,9,13,2,11,0,4,1,0,0,20,38,0
53,4,216985,11,9,0,2,4,4,0,0,0,40,38,0
20,0,144781,11,9,4,0,4,4,0,0,0,45,38,0
20,2,194924,11,9,4,7,2,2,1,0,0,40,38,0
35,4,175033,12,14,2,3,0,4,1,0,0,65,38,1
28,4,149298,12,14,4,3,3,4,0,0,0,40,38,0
27,4,145328,1,7,2,2,0,4,1,0,0,40,38,0
41,4,125452,4,13,0,9,4,4,0,0,0,48,38,0
22,4,26041,9,13,4,11,1,4,0,0,1599,45,38,0
32,4,250350,9,13,2,1,0,4,1,0,2355,55,38,1
44,4,143408,14,15,4,9,1,4,1,0,0,12,38,0
48,4,153898,11,9,0,1,1,4,0,3329,0,35,38,0
41,4,155914,1,7,2,1,0,4,1,0,0,65,38,1
54,2,95813,11,9,3,7,4,2,0,0,0,40,38,0
31,2,202436,11,9,2,7,0,4,1,0,0,40,38,0
27,4,370455,11,9,2,2,0,4,1,0,0,42,38,0
73,4,204675,10,16,4,9,1,4,0,0,0,25,38,0
29,1,200735,11,9,2,5,0,4,1,0,0,40,38,0
33,4,356704,11,9,2,6,0,4,1,0,0,40,38,0
42,2,90334,11,9,2,1,0,4,1,0,0,40,38,0
75,0,253418,9,13,2,0,0,4,1,0,0,45,38,1
42,4,158689,12,14,4,9,1,4,0,0,0,42,38,0
34,7,405509,12,14,4,1,4,4,0,0,0,98,38,0
20,4,513457,11,9,2,2,5,4,0,0,0,45,38,0
43,4,203948,11,9,2,1,0,4,1,0,0,40,38,1
43,4,200571,15,10,0,1,1,2,0,0,0,40,38,0
53,4,282787,9,13,2,11,0,4,1,0,0,54,38,1
53,4,152575,11,9,2,12,0,4,1,0,0,40,38,1
30,4,220228,15,10,0,6,4,4,0,0,0,40,38,0
35,4,239501,9,13,2,3,0,4,1,0,0,40,38,0
32,4,248900,11,9,0,5,1,4,1,0,0,43,38,0
35,4,126938,5,4,2,13,0,4,1,0,0,45,38,0
20,4,73726,7,12,2,12,5,4,0,0,0,45,38,1
24,4,395740,15,10,2,2,0,4,1,0,0,60,38,0
44,4,112356,9,13,2,11,0,1,1,0,0,15,34,1
37,6,358374,12,14,2,3,0,4,1,0,0,38,38,1
48,4,125334,15,10,0,2,4,4,0,0,0,40,38,0
40,4,20319,15,10,3,5,4,2,0,0,0,40,38,0
34,4,136608,9,13,4,9,3,4,1,0,0,50,38,1
47,1,187437,15,10,2,2,0,4,1,0,0,40,38,0
28,4,168036,7,12,2,11,0,4,1,0,0,40,38,1
31,4,171268,12,14,4,3,1,4,1,4675,0,40,0,0
34,4,171502,11,9,2,11,5,4,0,0,0,40,38,1
39,4,68721,11,9,4,10,3,4,1,0,0,48,38,0
26,2,350765,2,13,4,1,1,4,1,0,0,40,38,0
47,1,98292,11,9,2,1,0,4,1,0,1585,50,38,1
57,4,187879,15,10,4,6,1,4,0,0,0,10,38,1
54,4,106000,0,6,2,4,0,4,1,0,0,45,38,0
31,4,203107,7,12,0,3,4,4,0,0,0,65,38,0
23,4,26199,11,9,4,5,1,4,0,0,0,40,38,0
65,6,157270,11,9,0,7,1,4,0,43223,0,40,38,0
28,4,101685,7,12,4,7,3,4,1,0,0,50,38,0
46,7,174625,9,13,2,11,0,4,1,0,0,40,38,1
43,4,103277,12,14,2,3,3,4,1,0,0,40,38,0
